timestamp,day,bottle,species,density,measurement,incubator,temperature,resources,salinity,replicate,rownumber,biomass
20221107,0,b_13,Colpidium,148.06195200000002,bemovi_mag_16,D,increasing,constant,constant,2,104,9.791992422099318e-6
20221107,0,b_13,Paramecium_bursaria,56.48745600000001,bemovi_mag_16,D,increasing,constant,constant,2,105,1.527630474478959e-5
20221107,0,b_13,Paramecium_caudatum,337.04985600000003,bemovi_mag_16,D,increasing,constant,constant,2,106,4.760179750292776e-5
20221107,0,b_13,Stylonychia2,91.03881600000001,bemovi_mag_16,D,increasing,constant,constant,2,107,3.6950740116182623e-6
20221107,0,b_14,Coleps_irchel,303.22166400000003,bemovi_mag_16,D,increasing,increasing,constant,2,109,1.9111863646287627e-5
20221107,0,b_14,Colpidium,128.911392,bemovi_mag_16,D,increasing,increasing,constant,2,110,8.805448583492918e-6
20221107,0,b_14,Paramecium_bursaria,39.586752000000004,bemovi_mag_16,D,increasing,increasing,constant,2,111,8.512501499245762e-6
20221107,0,b_14,Paramecium_caudatum,290.07072,bemovi_mag_16,D,increasing,increasing,constant,2,112,4.433383336892341e-5
20221107,0,b_14,Stylonychia2,154.329408,bemovi_mag_16,D,increasing,increasing,constant,2,113,7.5208277460113245e-6
20221107,0,b_15,Coleps_irchel,302.284224,bemovi_mag_16,D,increasing,increasing,increasing,2,115,2.032844345901263e-5
20221107,0,b_15,Colpidium,172.274688,bemovi_mag_16,D,increasing,increasing,increasing,2,116,1.278153172278781e-5
20221107,0,b_15,Paramecium_bursaria,85.30704000000001,bemovi_mag_16,D,increasing,increasing,increasing,2,117,1.8719985535612356e-5
20221107,0,b_15,Paramecium_caudatum,380.118528,bemovi_mag_16,D,increasing,increasing,increasing,2,118,5.3594247401894864e-5
20221107,0,b_15,Stylonychia2,139.54464000000002,bemovi_mag_16,D,increasing,increasing,increasing,2,119,5.553763204350136e-6
20221107,0,b_16,Coleps_irchel,327.94329600000003,bemovi_mag_16,D,increasing,constant,increasing,2,121,2.1602432291843145e-5
20221107,0,b_16,Colpidium,216.789696,bemovi_mag_16,D,increasing,constant,increasing,2,122,1.6120970037271237e-5
20221107,0,b_16,Paramecium_bursaria,94.30646399999999,bemovi_mag_16,D,increasing,constant,increasing,2,123,2.1927792539163703e-5
20221107,0,b_16,Paramecium_caudatum,366.51225600000004,bemovi_mag_16,D,increasing,constant,increasing,2,124,5.768263187217564e-5
20221107,0,b_16,Stylonychia2,131.857632,bemovi_mag_16,D,increasing,constant,increasing,2,125,4.845962487735587e-6
20221107,0,b_17,Coleps_irchel,420.64272000000005,bemovi_mag_16,E,increasing,constant,increasing,3,127,2.7751777371186563e-5
20221107,0,b_17,Colpidium,123.07248,bemovi_mag_16,E,increasing,constant,increasing,3,128,1.0942144446344017e-5
20221107,0,b_17,Paramecium_bursaria,54.800064000000006,bemovi_mag_16,E,increasing,constant,increasing,3,129,1.2836670706941404e-5
20221107,0,b_17,Paramecium_caudatum,314.390592,bemovi_mag_16,E,increasing,constant,increasing,3,130,4.79332652615858e-5
20221107,0,b_17,Stylonychia2,120.01910400000001,bemovi_mag_16,E,increasing,constant,increasing,3,131,3.930222581256412e-6
20221107,0,b_18,Coleps_irchel,404.116992,bemovi_mag_16,E,increasing,increasing,constant,3,133,2.611760319554828e-5
20221107,0,b_18,Colpidium,174.604896,bemovi_mag_16,E,increasing,increasing,constant,3,134,1.2451644869181088e-5
20221107,0,b_18,Paramecium_bursaria,46.550592,bemovi_mag_16,E,increasing,increasing,constant,3,135,1.068568232132698e-5
20221107,0,b_18,Paramecium_caudatum,255.30508800000004,bemovi_mag_16,E,increasing,increasing,constant,3,136,3.500127260689546e-5
20221107,0,b_19,Coleps_irchel,389.41257600000006,bemovi_mag_16,E,increasing,constant,constant,3,138,2.658473179184306e-5
20221107,0,b_19,Colpidium,214.834464,bemovi_mag_16,E,increasing,constant,constant,3,139,1.4163273428990437e-5
20221107,0,b_19,Paramecium_bursaria,35.462016,bemovi_mag_16,E,increasing,constant,constant,3,140,7.411349184931325e-6
20221107,0,b_19,Paramecium_caudatum,258.251328,bemovi_mag_16,E,increasing,constant,constant,3,141,3.548751759877959e-5
20221107,0,b_19,Stylonychia2,128.10787200000001,bemovi_mag_16,E,increasing,constant,constant,3,142,5.5377937130613295e-6
20221107,0,b_20,Coleps_irchel,382.796928,bemovi_mag_16,E,increasing,increasing,increasing,3,144,2.6027415557613612e-5
20221107,0,b_20,Paramecium_bursaria,46.122048,bemovi_mag_16,E,increasing,increasing,increasing,3,145,9.842509415468613e-6
20221107,0,b_20,Paramecium_caudatum,235.35100799999998,bemovi_mag_16,E,increasing,increasing,increasing,3,146,3.522988564658811e-5
20221107,0,b_20,Stylonychia2,112.89456,bemovi_mag_16,E,increasing,increasing,increasing,3,147,6.0084048195426895e-6
20221107,0,b_21,Coleps_irchel,245.180736,bemovi_mag_16,F,constant,constant,increasing,3,149,1.6665518823311987e-5
20221107,0,b_21,Colpidium,201.496032,bemovi_mag_16,F,constant,constant,increasing,3,150,1.4372862792470324e-5
20221107,0,b_21,Paramecium_bursaria,75.82550400000001,bemovi_mag_16,F,constant,constant,increasing,3,151,1.731978131986786e-5
20221107,0,b_21,Paramecium_caudatum,393.75158400000004,bemovi_mag_16,F,constant,constant,increasing,3,152,5.565805827382086e-5
20221107,0,b_21,Stylonychia2,102.395232,bemovi_mag_16,F,constant,constant,increasing,3,153,4.47909744175955e-6
20221107,0,b_22,Coleps_irchel,284.071104,bemovi_mag_16,F,constant,increasing,increasing,3,155,1.8260303484031425e-5
20221107,0,b_18,Stylonychia2,167.23929600000002,bemovi_mag_16,E,increasing,increasing,constant,3,157,5.789426090538387e-6
20221107,0,b_20,Colpidium,200.61216,bemovi_mag_16,E,increasing,increasing,increasing,3,158,1.3397897291080066e-5
20221107,0,b_22,Colpidium,251.716032,bemovi_mag_16,F,constant,increasing,increasing,3,159,1.5943395779540566e-5
20221107,0,b_22,Paramecium_bursaria,63.317375999999996,bemovi_mag_16,F,constant,increasing,increasing,3,160,1.2416274725859343e-5
20221107,0,b_22,Paramecium_caudatum,427.23158400000005,bemovi_mag_16,F,constant,increasing,increasing,3,161,6.517917019758847e-5
20221107,0,b_22,Stylonychia2,186.63091200000002,bemovi_mag_16,F,constant,increasing,increasing,3,162,6.712337834803954e-6
20221107,0,b_23,Coleps_irchel,448.069536,bemovi_mag_16,F,constant,increasing,constant,3,164,3.023841356140701e-5
20221107,0,b_23,Colpidium,207.84384,bemovi_mag_16,F,constant,increasing,constant,3,165,1.3996795372727517e-5
20221107,0,b_23,Paramecium_bursaria,59.246208,bemovi_mag_16,F,constant,increasing,constant,3,166,1.4530817980415722e-5
20221107,0,b_23,Paramecium_caudatum,275.098464,bemovi_mag_16,F,constant,increasing,constant,3,167,4.093338923348334e-5
20221107,0,b_23,Stylonychia2,135.018144,bemovi_mag_16,F,constant,increasing,constant,3,168,4.857666803110708e-6
20221107,0,b_24,Coleps_irchel,361.289376,bemovi_mag_16,F,constant,constant,constant,3,170,2.168298832240094e-5
20221107,0,b_24,Colpidium,256.778208,bemovi_mag_16,F,constant,constant,constant,3,171,1.7181161283414792e-5
20221107,0,b_24,Paramecium_bursaria,57.103488000000006,bemovi_mag_16,F,constant,constant,constant,3,172,1.2346384281414051e-5
20221107,0,b_24,Paramecium_caudatum,274.910976,bemovi_mag_16,F,constant,constant,constant,3,173,3.863967031602411e-5
20221107,0,b_24,Stylonychia2,150.445728,bemovi_mag_16,F,constant,constant,constant,3,174,9.691665234086232e-6
20221107,0,b_25,Coleps_irchel,358.396704,bemovi_mag_16,G,constant,constant,constant,4,176,2.2238858603222635e-5
20221107,0,b_25,Colpidium,145.758528,bemovi_mag_16,G,constant,constant,constant,4,177,1.003701662295752e-5
20221107,0,b_25,Paramecium_bursaria,56.11248,bemovi_mag_16,G,constant,constant,constant,4,178,1.3528785438913702e-5
20221107,0,b_25,Paramecium_caudatum,208.674144,bemovi_mag_16,G,constant,constant,constant,4,179,2.86508536715369e-5
20221107,0,b_25,Stylonychia2,122.965344,bemovi_mag_16,G,constant,constant,constant,4,180,4.281703838018344e-6
20221107,0,b_26,Coleps_irchel,308.203488,bemovi_mag_16,G,constant,constant,increasing,4,182,1.881174653930249e-5
20221107,0,b_26,Colpidium,93.717216,bemovi_mag_16,G,constant,constant,increasing,4,183,6.008514372624248e-6
20221107,0,b_26,Paramecium_bursaria,52.068096,bemovi_mag_16,G,constant,constant,increasing,4,184,1.1256144285659496e-5
20221107,0,b_26,Paramecium_caudatum,260.581536,bemovi_mag_16,G,constant,constant,increasing,4,185,3.6205541936763514e-5
20221107,0,b_26,Stylonychia2,134.375328,bemovi_mag_16,G,constant,constant,increasing,4,186,5.253745167603296e-6
20221107,0,b_27,Coleps_irchel,352.236384,bemovi_mag_16,G,constant,increasing,constant,4,188,2.380033912599306e-5
20221107,0,b_27,Colpidium,229.619232,bemovi_mag_16,G,constant,increasing,constant,4,189,1.5199922131315545e-5
20221107,0,b_27,Paramecium_bursaria,71.727552,bemovi_mag_16,G,constant,increasing,constant,4,190,1.4662287449688118e-5
20221107,0,b_27,Paramecium_caudatum,292.34736000000004,bemovi_mag_16,G,constant,increasing,constant,4,191,4.221673041920201e-5
20221107,0,b_27,Stylonychia2,145.115712,bemovi_mag_16,G,constant,increasing,constant,4,192,5.7900203362389985e-6
20221107,0,b_28,Coleps_irchel,475.14816,bemovi_mag_16,G,constant,increasing,increasing,4,194,3.0387715521275383e-5
20221107,0,b_28,Colpidium,115.27833600000001,bemovi_mag_16,G,constant,increasing,increasing,4,195,7.373778340417496e-6
20221107,0,b_28,Paramecium_bursaria,42.345504,bemovi_mag_16,G,constant,increasing,increasing,4,196,9.437114474631205e-6
20221107,0,b_28,Paramecium_caudatum,128.56320000000002,bemovi_mag_16,G,constant,increasing,increasing,4,197,2.0703716868506737e-5
20221107,0,b_28,Stylonychia2,109.037664,bemovi_mag_16,G,constant,increasing,increasing,4,198,8.19643824020982e-6
20221107,0,b_29,Coleps_irchel,315.970848,bemovi_mag_16,H,increasing,constant,constant,4,200,2.094833049750848e-5
20221107,0,b_29,Colpidium,153.525888,bemovi_mag_16,H,increasing,constant,constant,4,201,9.725254637171613e-6
20221107,0,b_29,Paramecium_bursaria,36.828,bemovi_mag_16,H,increasing,constant,constant,4,202,8.565568240757381e-6
20221107,0,b_29,Paramecium_caudatum,268.322112,bemovi_mag_16,H,increasing,constant,constant,4,203,3.9029365881532186e-5
20221107,0,b_29,Stylonychia2,126.982944,bemovi_mag_16,H,increasing,constant,constant,4,204,5.337235771779063e-6
20221107,0,b_30,Coleps_irchel,414.34848,bemovi_mag_16,H,increasing,constant,increasing,4,206,2.578748545607405e-5
20221107,0,b_30,Colpidium,197.93376,bemovi_mag_16,H,increasing,constant,increasing,4,207,1.0831732898362916e-5
20221107,0,b_30,Paramecium_bursaria,67.147488,bemovi_mag_16,H,increasing,constant,increasing,4,208,1.5379655244809237e-5
20221107,0,b_30,Paramecium_caudatum,449.83728,bemovi_mag_16,H,increasing,constant,increasing,4,209,5.847335485186511e-5
20221107,0,b_30,Stylonychia2,173.66745600000002,bemovi_mag_16,H,increasing,constant,increasing,4,210,7.491371331772925e-6
20221107,0,b_31,Coleps_irchel,498.155616,bemovi_mag_16,H,increasing,increasing,increasing,4,212,3.2938875156895387e-5
20221107,0,b_31,Colpidium,147.070944,bemovi_mag_16,H,increasing,increasing,increasing,4,213,9.24173899944559e-6
20221107,0,b_31,Paramecium_bursaria,36.131616,bemovi_mag_16,H,increasing,increasing,increasing,4,214,7.885221443455798e-6
20221107,0,b_31,Paramecium_caudatum,261.144,bemovi_mag_16,H,increasing,increasing,increasing,4,215,3.992733195786195e-5
20221107,0,b_31,Stylonychia2,122.99212800000001,bemovi_mag_16,H,increasing,increasing,increasing,4,216,5.22789515711896e-6
20221107,0,b_32,Coleps_irchel,346.129632,bemovi_mag_16,H,increasing,increasing,constant,4,218,2.1540138670651927e-5
20221107,0,b_32,Colpidium,111.983904,bemovi_mag_16,H,increasing,increasing,constant,4,219,6.285849960441028e-6
20221107,0,b_32,Paramecium_bursaria,68.75452800000001,bemovi_mag_16,H,increasing,increasing,constant,4,220,1.6034938586095746e-5
20221107,0,b_32,Paramecium_caudatum,237.30624,bemovi_mag_16,H,increasing,increasing,constant,4,221,3.5618693442697134e-5
20221107,0,b_32,Stylonychia2,129.286368,bemovi_mag_16,H,increasing,increasing,constant,4,222,4.339881348035028e-6
20221107,0,b_01,Coleps_irchel,519.183584,bemovi_mag_25,A,increasing,constant,constant,1,801,2.761616639779277e-5
20221107,0,b_01,Colpidium,214.35328000000004,bemovi_mag_25,A,increasing,constant,constant,1,802,1.4201488405735309e-5
20221107,0,b_01,Paramecium_bursaria,26.731848000000003,bemovi_mag_25,A,increasing,constant,constant,1,804,6.446088549294581e-6
20221107,0,b_01,Paramecium_caudatum,286.38595200000003,bemovi_mag_25,A,increasing,constant,constant,1,805,4.237714474976843e-5
20221107,0,b_01,Stylonychia2,229.93128000000002,bemovi_mag_25,A,increasing,constant,constant,1,806,6.347204093052535e-6
20221107,0,b_02,Coleps_irchel,385.462032,bemovi_mag_25,A,increasing,increasing,increasing,1,807,2.169277655431758e-5
20221107,0,b_02,Colpidium,238.468024,bemovi_mag_25,A,increasing,increasing,increasing,1,808,1.26625174259888e-5
20221107,0,b_02,Paramecium_bursaria,20.87452,bemovi_mag_25,A,increasing,increasing,increasing,1,810,4.206478232769378e-6
20221107,0,b_02,Paramecium_caudatum,213.41860000000003,bemovi_mag_25,A,increasing,increasing,increasing,1,811,2.9237711451428066e-5
20221107,0,b_02,Stylonychia2,128.98584,bemovi_mag_25,A,increasing,increasing,increasing,1,812,4.204242411676776e-6
20221107,0,b_03,Coleps_irchel,669.2931920000001,bemovi_mag_25,A,increasing,increasing,constant,1,813,3.9549793390554816e-5
20221107,0,b_03,Colpidium,176.03140000000002,bemovi_mag_25,A,increasing,increasing,constant,1,814,1.0934259776387485e-5
20221107,0,b_03,Paramecium_bursaria,20.87452,bemovi_mag_25,A,increasing,increasing,constant,1,816,3.1776990023743408e-6
20221107,0,b_03,Paramecium_caudatum,165.251424,bemovi_mag_25,A,increasing,increasing,constant,1,817,2.3071916818600212e-5
20221107,0,b_03,Stylonychia2,138.893448,bemovi_mag_25,A,increasing,increasing,constant,1,818,5.5152232243168205e-6
20221107,0,b_04,Colpidium,198.83759200000003,bemovi_mag_25,A,increasing,constant,increasing,1,819,1.187078352003414e-5
20221107,0,b_04,Paramecium_bursaria,83.24883200000001,bemovi_mag_25,A,increasing,constant,increasing,1,821,1.585782462962898e-5
20221107,0,b_04,Paramecium_caudatum,242.20674400000001,bemovi_mag_25,A,increasing,constant,increasing,1,822,3.3232143745942005e-5
20221107,0,b_04,Stylonychia2,120.199848,bemovi_mag_25,A,increasing,constant,increasing,1,823,5.6964776681115105e-6
20221107,0,b_05,Coleps_irchel,360.72416799999996,bemovi_mag_25,B,constant,constant,increasing,1,824,1.9999762689652187e-5
20221107,0,b_05,Colpidium,180.829424,bemovi_mag_25,B,constant,constant,increasing,1,825,1.1866759032262518e-5
20221107,0,b_05,Paramecium_bursaria,92.72025599999999,bemovi_mag_25,B,constant,constant,increasing,1,827,2.0492072467872692e-5
20221107,0,b_05,Paramecium_caudatum,264.078256,bemovi_mag_25,B,constant,constant,increasing,1,828,3.82365227263586e-5
20221107,0,b_05,Stylonychia2,207.000464,bemovi_mag_25,B,constant,constant,increasing,1,829,7.964086944345778e-6
20221107,0,b_06,Coleps_irchel,453.693672,bemovi_mag_25,B,constant,constant,constant,1,830,2.746074861045447e-5
20221107,0,b_06,Colpidium,119.51441600000001,bemovi_mag_25,B,constant,constant,constant,1,831,8.566538564511071e-6
20221107,0,b_06,Paramecium_bursaria,94.340368,bemovi_mag_25,B,constant,constant,constant,1,833,2.1725272788492552e-5
20221107,0,b_06,Paramecium_caudatum,360.03873600000003,bemovi_mag_25,B,constant,constant,constant,1,834,5.337347195109963e-5
20221107,0,b_06,Stylonychia2,151.231224,bemovi_mag_25,B,constant,constant,constant,1,835,6.618795453064826e-6
20221107,0,b_07,Coleps_irchel,375.74136000000004,bemovi_mag_25,B,constant,increasing,increasing,1,836,1.7330749670462405e-5
20221107,0,b_07,Colpidium,211.424616,bemovi_mag_25,B,constant,increasing,increasing,1,837,1.42038059856638e-5
20221107,0,b_07,Paramecium_bursaria,86.426744,bemovi_mag_25,B,constant,increasing,increasing,1,839,1.8129819057091477e-5
20221107,0,b_07,Paramecium_caudatum,308.75596,bemovi_mag_25,B,constant,increasing,increasing,1,840,4.43138681612369e-5
20221107,0,b_07,Stylonychia2,154.720696,bemovi_mag_25,B,constant,increasing,increasing,1,841,4.231717051645378e-6
20221107,0,b_08,Coleps_irchel,425.71558400000004,bemovi_mag_25,B,constant,increasing,constant,1,842,1.88210994569087e-5
20221107,0,b_08,Colpidium,280.777872,bemovi_mag_25,B,constant,increasing,constant,1,843,1.5628955459385398e-5
20221107,0,b_08,Paramecium_bursaria,59.009463999999994,bemovi_mag_25,B,constant,increasing,constant,1,845,1.0987314855190009e-5
20221107,0,b_08,Paramecium_caudatum,131.042136,bemovi_mag_25,B,constant,increasing,constant,1,846,1.719637582236944e-5
20221107,0,b_09,Coleps_irchel,376.98760000000004,bemovi_mag_25,C,constant,constant,increasing,2,847,2.004277690630017e-5
20221107,0,b_09,Colpidium,160.079528,bemovi_mag_25,C,constant,constant,increasing,2,848,1.0690699246045105e-5
20221107,0,b_09,Paramecium_bursaria,86.92524,bemovi_mag_25,C,constant,constant,increasing,2,850,1.871577180202216e-5
20221107,0,b_09,Paramecium_caudatum,486.095912,bemovi_mag_25,C,constant,constant,increasing,2,851,7.141880456672586e-5
20221107,0,b_09,Stylonychia2,99.636888,bemovi_mag_25,C,constant,constant,increasing,2,852,2.824644802361323e-6
20221107,0,b_10,Coleps_irchel,674.6520240000001,bemovi_mag_25,C,constant,increasing,constant,2,853,4.085824504546563e-5
20221107,0,b_10,Colpidium,119.01592000000001,bemovi_mag_25,C,constant,increasing,constant,2,854,7.410186904890955e-6
20221107,0,b_10,Paramecium_bursaria,82.438776,bemovi_mag_25,C,constant,increasing,constant,2,856,1.8138860077472138e-5
20221107,0,b_10,Paramecium_caudatum,245.135408,bemovi_mag_25,C,constant,increasing,constant,2,857,3.634258774765816e-5
20221107,0,b_10,Stylonychia2,131.042136,bemovi_mag_25,C,constant,increasing,constant,2,858,3.265132253646125e-6
20221107,0,b_11,Coleps_irchel,854.422144,bemovi_mag_25,C,constant,constant,constant,2,859,4.8937041412811964e-5
20221107,0,b_11,Colpidium,247.06708,bemovi_mag_25,C,constant,constant,constant,2,860,1.6393477560292503e-5
20221107,0,b_11,Stylonychia2,154.84532000000002,bemovi_mag_25,C,constant,constant,constant,2,862,7.265706799685608e-6
20221107,0,b_08,Stylonychia2,231.48908,bemovi_mag_25,B,constant,increasing,constant,1,863,8.070808931382846e-6
20221107,0,b_11,Paramecium_caudatum,287.133696,bemovi_mag_25,C,constant,constant,constant,2,864,4.245258899729225e-5
20221107,0,b_12,Coleps_irchel,470.891784,bemovi_mag_25,C,constant,increasing,increasing,2,865,2.624139564161682e-5
20221107,0,b_12,Colpidium,123.68932000000001,bemovi_mag_25,C,constant,increasing,increasing,2,866,8.726900833575521e-6
20221107,0,b_12,Paramecium_bursaria,57.887848,bemovi_mag_25,C,constant,increasing,increasing,2,868,1.7654185444721293e-5
20221107,0,b_12,Paramecium_caudatum,187.55912,bemovi_mag_25,C,constant,increasing,increasing,2,869,2.7473350507705284e-5
20221107,0,b_12,Stylonychia2,147.430192,bemovi_mag_25,C,constant,increasing,increasing,2,870,4.53301884443581e-6
20221107,0,b_13,Coleps_irchel,410.511456,bemovi_mag_25,D,increasing,constant,constant,2,871,2.037261416888289e-5
20221107,0,b_13,Colpidium,220.02367200000003,bemovi_mag_25,D,increasing,constant,constant,2,872,1.3666021510142742e-5
20221107,0,b_13,Paramecium_caudatum,291.37091200000003,bemovi_mag_25,D,increasing,constant,constant,2,874,3.9693443342409e-5
20221107,0,b_13,Stylonychia2,165.999168,bemovi_mag_25,D,increasing,constant,constant,2,875,4.9006132942155964e-6
20221107,0,b_14,Coleps_irchel,317.728888,bemovi_mag_25,D,increasing,increasing,constant,2,876,1.7520364880293408e-5
20221107,0,b_14,Colpidium,262.146584,bemovi_mag_25,D,increasing,increasing,constant,2,877,1.666378908966288e-5
20221107,0,b_14,Paramecium_bursaria,30.782128,bemovi_mag_25,D,increasing,increasing,constant,2,879,5.852082286959945e-6
20221107,0,b_14,Paramecium_caudatum,342.591376,bemovi_mag_25,D,increasing,increasing,constant,2,880,5.338324061076708e-5
20221107,0,b_14,Stylonychia2,232.236824,bemovi_mag_25,D,increasing,increasing,constant,2,881,9.71746704200567e-6
20221107,0,b_15,Coleps_irchel,396.366632,bemovi_mag_25,D,increasing,increasing,increasing,2,882,2.1599179161914906e-5
20221107,0,b_15,Colpidium,262.76970400000005,bemovi_mag_25,D,increasing,increasing,increasing,2,883,1.563348743415963e-5
20221107,0,b_15,Paramecium_bursaria,83.685016,bemovi_mag_25,D,increasing,increasing,increasing,2,885,1.6316686583201846e-5
20221107,0,b_15,Paramecium_caudatum,257.41087200000004,bemovi_mag_25,D,increasing,increasing,increasing,2,886,3.655927106668282e-5
20221107,0,b_15,Stylonychia2,136.08940800000002,bemovi_mag_25,D,increasing,increasing,increasing,2,887,4.734605018533684e-6
20221107,0,b_16,Coleps_irchel,315.174096,bemovi_mag_25,D,increasing,constant,increasing,2,888,1.6418433610853567e-5
20221107,0,b_16,Colpidium,207.561272,bemovi_mag_25,D,increasing,constant,increasing,2,889,1.3917002125027827e-5
20221107,0,b_16,Paramecium_bursaria,50.036536000000005,bemovi_mag_25,D,increasing,constant,increasing,2,891,1.0743748750814643e-5
20221107,0,b_16,Paramecium_caudatum,270.621016,bemovi_mag_25,D,increasing,constant,increasing,2,892,4.037188926978246e-5
20221107,0,b_16,Stylonychia2,225.818688,bemovi_mag_25,D,increasing,constant,increasing,2,893,9.505812051491383e-6
20221107,0,b_17,Coleps_irchel,474.942064,bemovi_mag_25,E,increasing,constant,increasing,3,894,2.4751271958694192e-5
20221107,0,b_17,Colpidium,158.210168,bemovi_mag_25,E,increasing,constant,increasing,3,895,9.901959941180042e-6
20221107,0,b_17,Paramecium_bursaria,83.24883200000001,bemovi_mag_25,E,increasing,constant,increasing,3,897,1.8716689127437106e-5
20221107,0,b_17,Paramecium_caudatum,237.34640800000003,bemovi_mag_25,E,increasing,constant,increasing,3,898,3.3830654171626875e-5
20221107,0,b_17,Stylonychia2,203.76024000000004,bemovi_mag_25,E,increasing,constant,increasing,3,899,5.48156945525738e-6
20221107,0,b_18,Coleps_irchel,560.808,bemovi_mag_25,E,increasing,increasing,constant,3,900,2.763103977406669e-5
20221107,0,b_18,Colpidium,261.585776,bemovi_mag_25,E,increasing,increasing,constant,3,901,1.6139571452650878e-5
20221107,0,b_18,Paramecium_bursaria,93.966496,bemovi_mag_25,E,increasing,increasing,constant,3,903,2.0622089327550392e-5
20221107,0,b_18,Paramecium_caudatum,207.87283200000002,bemovi_mag_25,E,increasing,increasing,constant,3,904,2.475721378851736e-5
20221107,0,b_18,Stylonychia2,218.21662400000002,bemovi_mag_25,E,increasing,increasing,constant,3,905,9.859307202966038e-6
20221107,0,b_19,Coleps_irchel,413.25318400000003,bemovi_mag_25,E,increasing,constant,constant,3,906,2.2685359139758074e-5
20221107,0,b_19,Colpidium,278.347704,bemovi_mag_25,E,increasing,constant,constant,3,907,1.7803377589197e-5
20221107,0,b_19,Paramecium_bursaria,79.38548800000001,bemovi_mag_25,E,increasing,constant,constant,3,909,1.423279061959906e-5
20221107,0,b_19,Paramecium_caudatum,459.05250400000006,bemovi_mag_25,E,increasing,constant,constant,3,910,6.151502224417166e-5
20221107,0,b_19,Stylonychia2,194.164192,bemovi_mag_25,E,increasing,constant,constant,3,911,6.496113754665443e-6
20221107,0,b_20,Coleps_irchel,531.895232,bemovi_mag_25,E,increasing,increasing,increasing,3,912,2.4178585609146622e-5
20221107,0,b_20,Colpidium,203.697928,bemovi_mag_25,E,increasing,increasing,increasing,3,913,1.5721486789667248e-5
20221107,0,b_20,Paramecium_bursaria,46.547064000000006,bemovi_mag_25,E,increasing,increasing,increasing,3,915,9.11803270330459e-6
20221107,0,b_20,Paramecium_caudatum,241.52131200000002,bemovi_mag_25,E,increasing,increasing,increasing,3,916,3.585594801497913e-5
20221107,0,b_20,Stylonychia2,181.88872800000001,bemovi_mag_25,E,increasing,increasing,increasing,3,917,5.284434551779248e-6
20221107,0,b_21,Coleps_irchel,335.363184,bemovi_mag_25,F,constant,constant,increasing,3,918,1.885593896507318e-5
20221107,0,b_21,Colpidium,256.351568,bemovi_mag_25,F,constant,constant,increasing,3,919,1.548129989830219e-5
20221107,0,b_21,Paramecium_bursaria,51.345088,bemovi_mag_25,F,constant,constant,increasing,3,921,9.324869188328892e-6
20221107,0,b_21,Paramecium_caudatum,350.068816,bemovi_mag_25,F,constant,constant,increasing,3,922,5.0334758766153725e-5
20221107,0,b_21,Stylonychia2,207.312024,bemovi_mag_25,F,constant,constant,increasing,3,923,7.017248559063817e-6
20221107,0,b_22,Coleps_irchel,300.34384,bemovi_mag_25,F,constant,increasing,increasing,3,924,1.5479870698688363e-5
20221107,0,b_22,Colpidium,304.767992,bemovi_mag_25,F,constant,increasing,increasing,3,925,1.790763873531845e-5
20221107,0,b_22,Paramecium_bursaria,45.425448,bemovi_mag_25,F,constant,increasing,increasing,3,927,9.21481397415042e-6
20221107,0,b_22,Paramecium_caudatum,336.73404800000003,bemovi_mag_25,F,constant,increasing,increasing,3,928,4.720653709841284e-5
20221107,0,b_22,Stylonychia2,132.10144,bemovi_mag_25,F,constant,increasing,increasing,3,929,4.100905086167579e-6
20221107,0,b_23,Coleps_irchel,450.328824,bemovi_mag_25,F,constant,increasing,constant,3,930,2.3745739836591378e-5
20221107,0,b_23,Colpidium,278.03614400000004,bemovi_mag_25,F,constant,increasing,constant,3,931,1.591214620678669e-5
20221107,0,b_23,Paramecium_bursaria,53.152136,bemovi_mag_25,F,constant,increasing,constant,3,933,1.3317829813740084e-5
20221107,0,b_23,Paramecium_caudatum,317.23039200000005,bemovi_mag_25,F,constant,increasing,constant,3,934,4.492406270494638e-5
20221107,0,b_23,Stylonychia2,185.19126400000002,bemovi_mag_25,F,constant,increasing,constant,3,935,9.883524694885725e-6
20221107,0,b_24,Coleps_irchel,338.478784,bemovi_mag_25,F,constant,constant,constant,3,936,1.7189431513300922e-5
20221107,0,b_24,Colpidium,270.18483200000003,bemovi_mag_25,F,constant,constant,constant,3,937,1.6489116261592155e-5
20221107,0,b_24,Paramecium_bursaria,42.746032,bemovi_mag_25,F,constant,constant,constant,3,939,1.0601644322198777e-5
20221107,0,b_24,Paramecium_caudatum,205.816536,bemovi_mag_25,F,constant,constant,constant,3,940,2.580454492245679e-5
20221107,0,b_24,Stylonychia2,241.209752,bemovi_mag_25,F,constant,constant,constant,3,941,8.107068840775113e-6
20221107,0,b_25,Coleps_irchel,300.65540000000004,bemovi_mag_25,G,constant,constant,constant,4,942,1.3736641867959381e-5
20221107,0,b_25,Colpidium,118.579736,bemovi_mag_25,G,constant,constant,constant,4,943,7.3380375002652475e-6
20221107,0,b_25,Paramecium_bursaria,93.031816,bemovi_mag_25,G,constant,constant,constant,4,945,2.057529872127973e-5
20221107,0,b_25,Paramecium_caudatum,215.47489600000003,bemovi_mag_25,G,constant,constant,constant,4,946,3.095092642215556e-5
20221107,0,b_25,Stylonychia2,218.528184,bemovi_mag_25,G,constant,constant,constant,4,947,8.29083547048978e-6
