"","table_name","column_name","type","min","mean","max","no_distict_values","values"
"29","bemovi_mag_25__morph_mvt_cropped","min_gross_speed","REAL",0.23,30.3289856407479,2422.59,5588,"NA"
"30","bemovi_mag_25__morph_mvt_cropped","id","TEXT",NA,NA,NA,18455,"20210920_00001-20, 20210920_00001-37, 20210920_00001-41, 20210920_00001-50, 20210920_00001-52, 20210920_00001-59, 20210920_00001-63, 20210920_00001-65, 20210920_00001-68, 20210920_00002-15, 20210920_00002-19, 20210920_00002-40, 20210920_00002-42, 20210920_00002-51, 20210920_00002-65, 20210920_00003-14, 20210920_00003-46, 20210920_00004-103, 20210920_00004-51, 20210920_00004-57, 20210920_00004-72, 20210920_00004-77, 20210920_00006-16, 20210920_00006-24, 20210920_00006-31, ..., 20210920_00001-20, 20210920_00001-37, 20210920_00001-41, 20210920_00001-50, 20210920_00001-52, 20210920_00001-59, 20210920_00001-63, 20210920_00001-65, 20210920_00001-68, 20210920_00002-15, 20210920_00002-19, 20210920_00002-40, 20210920_00002-42, 20210920_00002-51, 20210920_00002-65, 20210920_00003-14, 20210920_00003-46, 20210920_00004-103, 20210920_00004-51, 20210920_00004-57, 20210920_00004-72, 20210920_00004-77, 20210920_00006-16, 20210920_00006-24, 20210920_00006-31"
"31","bemovi_mag_25__morph_mvt_cropped","date","TEXT",NA,NA,NA,73,"01.10.21, 01.11.21, 01.12.21, 02.02.22, 02.03.22, 03.01.22, 03.11.21, 03.12.21, 04.02.22, 04.03.22, 04.10.21, 05.01.22, 05.11.21, 06.10.21, 06.12.21, 07.01.22, 07.02.22, 07.03.22, 08.10.21, 08.11.21, 08.12.21, 09.02.22, 10.01.22, 10.11.21, 10.12.21, ..., 01.10.21, 01.11.21, 01.12.21, 02.02.22, 02.03.22, 03.01.22, 03.11.21, 03.12.21, 04.02.22, 04.03.22, 04.10.21, 05.01.22, 05.11.21, 06.10.21, 06.12.21, 07.01.22, 07.02.22, 07.03.22, 08.10.21, 08.11.21, 08.12.21, 09.02.22, 10.01.22, 10.11.21, 10.12.21"
"32","bemovi_mag_25__morph_mvt_cropped","bottle","TEXT",NA,NA,NA,30,""
"33","bemovi_mag_25__morph_mvt_cropped","composition_id","TEXT",NA,NA,NA,15,""
"34","bemovi_mag_25__morph_mvt_cropped","temperature_treatment","TEXT",NA,NA,NA,2,""
"35","bemovi_mag_25__morph_mvt_cropped","magnification","INTEGER",25,25,25,1,""
"36","bemovi_mag_25__morph_mvt_cropped","dilution_factor","INTEGER",1,1,1,1,""
"37","bemovi_mag_25__morph_mvt_cropped","sample","INTEGER",1,1,1,1,""
"38","bemovi_mag_25__morph_mvt_cropped","video","INTEGER",1,1.60043348685993,3,3,""
"39","bemovi_mag_25__morph_mvt_cropped","species","TEXT",NA,NA,NA,5,""
"40","bemovi_mag_25__morph_mvt_cropped","species_probability","REAL",0.169743981305443,0.818874466980798,0.999472566131906,18454,"NA"
"41","bemovi_mag_25__morph_mvt_cropped","cryptomonas_prob","REAL",5.45735998822826e-07,0.0625399916201065,0.990213723527385,18454,"NA"
"42","bemovi_mag_25__morph_mvt_cropped","debris_and_other_prob","REAL",5.41711229025073e-07,0.763181972070044,0.999417841530769,18454,"NA"
"43","bemovi_mag_25__morph_mvt_cropped","didinium_prob","REAL",NA,NA,NA,0,"NA"
"44","bemovi_mag_25__morph_mvt_cropped","paramecium_bursaria_prob","REAL",3.10371668993947e-06,0.0180083663303741,0.482259141734984,14436,"NA"
"45","bemovi_mag_25__morph_mvt_cropped","stylonychia1_prob","REAL",4.31891347188372e-06,0.0810271791796581,0.488037795999286,8095,"NA"
"46","bemovi_mag_25__morph_mvt_cropped","tetrahymena_prob","REAL",8.63387449525131e-06,0.116519633614688,0.998299720910616,8270,"NA"
"47","bemovi_mag_25__morph_mvt_cropped","euplotes_prob","INTEGER",8.12319825771262e-05,0.0122808071386863,0.456677066460551,8620,"8.12319825771262e-05, 8.81375424747155e-05, 9.58463417154433e-05, 0.000100131981624952, 0.000115629588722046, 0.000129846167849902, 0.000131443908659468, 0.000147737522831065, 0.00015177848312758, 0.000157067271647342, 0.000159885195525996, 0.000160371316398191, 0.00016061965610335, 0.000169527409583603, 0.000171151505922448, 0.000174347981618748, 0.000175444659621804, 0.000177896815002654, 0.000181022933622139, 0.0001838495000502, 0.0001844026930509, 0.00018590074341925, 0.000188377769802136, 0.000189089376973518, 0.000190036164800269, ..., 8.12319825771262e-05, 8.81375424747155e-05, 9.58463417154433e-05, 0.000100131981624952, 0.000115629588722046, 0.000129846167849902, 0.000131443908659468, 0.000147737522831065, 0.00015177848312758, 0.000157067271647342, 0.000159885195525996, 0.000160371316398191, 0.00016061965610335, 0.000169527409583603, 0.000171151505922448, 0.000174347981618748, 0.000175444659621804, 0.000177896815002654, 0.000181022933622139, 0.0001838495000502, 0.0001844026930509, 0.00018590074341925, 0.000188377769802136, 0.000189089376973518, 0.000190036164800269"
"48","bemovi_mag_25__morph_mvt_cropped","paramecium_caudatum_prob","INTEGER",2.20490416318805e-05,0.0111383808722105,0.396071940275763,11796,"2.20490416318805e-05, 3.03994225991963e-05, 3.3531113641703e-05, 3.66504129945434e-05, 3.74590246256902e-05, 4.18530737236465e-05, 4.89759527789794e-05, 5.03550394482957e-05, 5.07865188744773e-05, 5.14463832939133e-05, 5.88986090879241e-05, 5.93537573697917e-05, 6.30631037697073e-05, 6.59530229253766e-05, 7.06327305059689e-05, 7.31103266370834e-05, 7.6217985217605e-05, 7.74712013519781e-05, 7.95521315545671e-05, 8.27504056339798e-05, 8.51413716646797e-05, 9.03930560749161e-05, 9.12011772360919e-05, 9.14099782625593e-05, 9.51186106307207e-05, ..., 2.20490416318805e-05, 3.03994225991963e-05, 3.3531113641703e-05, 3.66504129945434e-05, 3.74590246256902e-05, 4.18530737236465e-05, 4.89759527789794e-05, 5.03550394482957e-05, 5.07865188744773e-05, 5.14463832939133e-05, 5.88986090879241e-05, 5.93537573697917e-05, 6.30631037697073e-05, 6.59530229253766e-05, 7.06327305059689e-05, 7.31103266370834e-05, 7.6217985217605e-05, 7.74712013519781e-05, 7.95521315545671e-05, 8.27504056339798e-05, 8.51413716646797e-05, 9.03930560749161e-05, 9.12011772360919e-05, 9.14099782625593e-05, 9.51186106307207e-05"
"49","bemovi_mag_25__morph_mvt_cropped","loxocephallus_prob","INTEGER",1.66581721024721e-05,0.0257478559288512,0.992821679738625,11368,"1.66581721024721e-05, 1.94282294293014e-05, 1.94979994280496e-05, 2.09839316831797e-05, 2.12031200505256e-05, 2.14898544884145e-05, 2.63816270338642e-05, 3.02642356414699e-05, 3.0265542140289e-05, 3.3577775728057e-05, 3.53329671370983e-05, 3.55536846685579e-05, 4.10626808057182e-05, 4.1171728125113e-05, 4.26648858033519e-05, 4.31707715615535e-05, 4.42129504238255e-05, 4.5147282629872e-05, 4.60548246544174e-05, 4.68735348558104e-05, 4.6958633504956e-05, 4.70434426638056e-05, 4.75802686108241e-05, 4.83297703131025e-05, 4.90114388607602e-05, ..., 1.66581721024721e-05, 1.94282294293014e-05, 1.94979994280496e-05, 2.09839316831797e-05, 2.12031200505256e-05, 2.14898544884145e-05, 2.63816270338642e-05, 3.02642356414699e-05, 3.0265542140289e-05, 3.3577775728057e-05, 3.53329671370983e-05, 3.55536846685579e-05, 4.10626808057182e-05, 4.1171728125113e-05, 4.26648858033519e-05, 4.31707715615535e-05, 4.42129504238255e-05, 4.5147282629872e-05, 4.60548246544174e-05, 4.68735348558104e-05, 4.6958633504956e-05, 4.70434426638056e-05, 4.75802686108241e-05, 4.83297703131025e-05, 4.90114388607602e-05"
"50","bemovi_mag_25__morph_mvt_cropped","stylonychia2_prob","INTEGER",0.000183904028059478,0.0421693327327255,0.471804939883509,7312,"0.000183904028059478, 0.00032016191849428, 0.000329273379860049, 0.000339245137372301, 0.000348145242480183, 0.00040298299899362, 0.000429838338526318, 0.000434166613565252, 0.000441817867972723, 0.000447513642899321, 0.000447771839080595, 0.000450013344070558, 0.000455448261123038, 0.000455842197065279, 0.000460830841340946, 0.000462751315440775, 0.000464148306178562, 0.000466265309325545, 0.000472761014632, 0.000478961860080576, 0.000480717929918571, 0.00049279656426744, 0.000501397808686193, 0.00050676116666875, 0.000510772514584732, ..., 0.000183904028059478, 0.00032016191849428, 0.000329273379860049, 0.000339245137372301, 0.000348145242480183, 0.00040298299899362, 0.000429838338526318, 0.000434166613565252, 0.000441817867972723, 0.000447513642899321, 0.000447771839080595, 0.000450013344070558, 0.000455448261123038, 0.000455842197065279, 0.000460830841340946, 0.000462751315440775, 0.000464148306178562, 0.000466265309325545, 0.000472761014632, 0.000478961860080576, 0.000480717929918571, 0.00049279656426744, 0.000501397808686193, 0.00050676116666875, 0.000510772514584732"
"51","bemovi_mag_25__morph_mvt_cropped","coleps_irchel_prob","INTEGER",2.75661933715274e-07,0.017163765636566,0.481252798690768,7776,"2.75661933715274e-07, 8.29291108683982e-07, 1.12153523017296e-06, 1.47342741027214e-06, 1.53101868321203e-06, 1.73248837810513e-06, 3.30838935245264e-06, 3.4578148235802e-06, 4.87689217964927e-06, 7.24355283377944e-06, 7.89172052087676e-06, 8.57007050022796e-06, 9.07612194656651e-06, 1.20110456304191e-05, 1.23939107785391e-05, 1.41966476077162e-05, 1.5063196323112e-05, 1.50922040259909e-05, 1.61252370800327e-05, 1.76610985215288e-05, 1.82676824791235e-05, 2.06413803912576e-05, 2.0674433087935e-05, 2.08671871101213e-05, 2.21513983238263e-05, ..., 2.75661933715274e-07, 8.29291108683982e-07, 1.12153523017296e-06, 1.47342741027214e-06, 1.53101868321203e-06, 1.73248837810513e-06, 3.30838935245264e-06, 3.4578148235802e-06, 4.87689217964927e-06, 7.24355283377944e-06, 7.89172052087676e-06, 8.57007050022796e-06, 9.07612194656651e-06, 1.20110456304191e-05, 1.23939107785391e-05, 1.41966476077162e-05, 1.5063196323112e-05, 1.50922040259909e-05, 1.61252370800327e-05, 1.76610985215288e-05, 1.82676824791235e-05, 2.06413803912576e-05, 2.0674433087935e-05, 2.08671871101213e-05, 2.21513983238263e-05"
"52","bemovi_mag_25__morph_mvt_cropped","colpidium_prob","INTEGER",5.50553640543399e-06,0.00576979647684013,0.335581177835985,10281,"5.50553640543399e-06, 7.56771218296711e-06, 1.28589940646911e-05, 1.5617282164236e-05, 5.05301872636302e-05, 6.53231988707481e-05, 7.42131870793106e-05, 8.26669634991101e-05, 9.88785263595989e-05, 0.000108035318900052, 0.000108089707974665, 0.000109265696188304, 0.000114861451422138, 0.000117902787987009, 0.000133980497016694, 0.000136244072695181, 0.000139293201612602, 0.000142026916276289, 0.000147043779415299, 0.000148471927119279, 0.000158933049410759, 0.000159478195933897, 0.00016336813551912, 0.000163369034330298, 0.000166594371909258, ..., 5.50553640543399e-06, 7.56771218296711e-06, 1.28589940646911e-05, 1.5617282164236e-05, 5.05301872636302e-05, 6.53231988707481e-05, 7.42131870793106e-05, 8.26669634991101e-05, 9.88785263595989e-05, 0.000108035318900052, 0.000108089707974665, 0.000109265696188304, 0.000114861451422138, 0.000117902787987009, 0.000133980497016694, 0.000136244072695181, 0.000139293201612602, 0.000142026916276289, 0.000147043779415299, 0.000148471927119279, 0.000158933049410759, 0.000159478195933897, 0.00016336813551912, 0.000163369034330298, 0.000166594371909258"
"53","bemovi_mag_25__morph_mvt_cropped","dexiostoma_prob","INTEGER",7.50145545396014e-06,0.0603922564680863,0.999472566131906,5060,"7.50145545396014e-06, 8.75464247968963e-06, 9.84393826964431e-06, 1.06250587837075e-05, 1.13680979693846e-05, 1.22855228541549e-05, 1.31713936451522e-05, 1.61096365364651e-05, 1.79414781271276e-05, 1.84354664033517e-05, 1.87383053261855e-05, 1.88834256148695e-05, 2.12147498905306e-05, 2.14964222998778e-05, 2.21135324061885e-05, 2.36778572975874e-05, 2.40930489760653e-05, 2.43048062343008e-05, 2.46140347966276e-05, 2.52580190292284e-05, 2.54044760490205e-05, 2.54456398536561e-05, 2.60168045751411e-05, 2.63128224190063e-05, 2.64252124992092e-05, ..., 7.50145545396014e-06, 8.75464247968963e-06, 9.84393826964431e-06, 1.06250587837075e-05, 1.13680979693846e-05, 1.22855228541549e-05, 1.31713936451522e-05, 1.61096365364651e-05, 1.79414781271276e-05, 1.84354664033517e-05, 1.87383053261855e-05, 1.88834256148695e-05, 2.12147498905306e-05, 2.14964222998778e-05, 2.21135324061885e-05, 2.36778572975874e-05, 2.40930489760653e-05, 2.43048062343008e-05, 2.46140347966276e-05, 2.52580190292284e-05, 2.54044760490205e-05, 2.54456398536561e-05, 2.60168045751411e-05, 2.63128224190063e-05, 2.64252124992092e-05"
